concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
2514441	CPT4 - 99291	Procedure	CPT4	CPT4	S	99291	19700101	20991231	
2514437	CPT4 - 99285	Procedure	CPT4	CPT4	S	99285	19700101	20991231	
2313711	CPT4 - 92532	Procedure	CPT4	CPT4	S	92532	19700101	20991231	
2313709	CPT4 - 92526	Procedure	CPT4	CPT4	S	92526	19700101	20991231	
2313707	CPT4 - 92520	Procedure	CPT4	CPT4	S	92520	19700101	20991231	
2313706	CPT4 - 92516	Procedure	CPT4	CPT4	S	92516	19700101	20991231	
2313705	CPT4 - 92512	Procedure	CPT4	CPT4	S	92512	19700101	20991231	
2313704	CPT4 - 92511	Procedure	CPT4	CPT4	S	92511	19700101	20991231	
2313702	CPT4 - 92508	Procedure	CPT4	CPT4	S	92508	19700101	20991231	
2313701	CPT4 - 92507	Procedure	CPT4	CPT4	S	92507	19700101	20991231	
2313699	CPT4 - 92504	Procedure	CPT4	CPT4	S	92504	19700101	20991231	
2313698	CPT4 - 92502	Procedure	CPT4	CPT4	S	92502	19700101	20991231	
2313697	CPT4 - 92499	Procedure	CPT4	CPT4	S	92499	19700101	20991231	
2313690	CPT4 - 92371	Procedure	CPT4	CPT4	S	92371	19700101	20991231	
2313689	CPT4 - 92370	Procedure	CPT4	CPT4	S	92370	19700101	20991231	
2313688	CPT4 - 92358	Procedure	CPT4	CPT4	S	92358	19700101	20991231	
2313687	CPT4 - 92355	Procedure	CPT4	CPT4	S	92355	19700101	20991231	
2313686	CPT4 - 92354	Procedure	CPT4	CPT4	S	92354	19700101	20991231	
2313685	CPT4 - 92353	Procedure	CPT4	CPT4	S	92353	19700101	20991231	
2313684	CPT4 - 92352	Procedure	CPT4	CPT4	S	92352	19700101	20991231	
2313683	CPT4 - 92342	Procedure	CPT4	CPT4	S	92342	19700101	20991231	
2313682	CPT4 - 92341	Procedure	CPT4	CPT4	S	92341	19700101	20991231	
2313681	CPT4 - 92340	Procedure	CPT4	CPT4	S	92340	19700101	20991231	
2313678	CPT4 - 92326	Procedure	CPT4	CPT4	S	92326	19700101	20991231	
2313677	CPT4 - 92325	Procedure	CPT4	CPT4	S	92325	19700101	20991231	
2313676	CPT4 - 92317	Procedure	CPT4	CPT4	S	92317	19700101	20991231	
2313675	CPT4 - 92316	Procedure	CPT4	CPT4	S	92316	19700101	20991231	
2313674	CPT4 - 92315	Procedure	CPT4	CPT4	S	92315	19700101	20991231	
2313673	CPT4 - 92314	Procedure	CPT4	CPT4	S	92314	19700101	20991231	
2313672	CPT4 - 92313	Procedure	CPT4	CPT4	S	92313	19700101	20991231	
2313671	CPT4 - 92312	Procedure	CPT4	CPT4	S	92312	19700101	20991231	
2313670	CPT4 - 92311	Procedure	CPT4	CPT4	S	92311	19700101	20991231	
2313669	CPT4 - 92310	Procedure	CPT4	CPT4	S	92310	19700101	20991231	
2313668	CPT4 - 92287	Procedure	CPT4	CPT4	S	92287	19700101	20991231	
2313667	CPT4 - 92286	Procedure	CPT4	CPT4	S	92286	19700101	20991231	
2313666	CPT4 - 92285	Procedure	CPT4	CPT4	S	92285	19700101	20991231	
2313665	CPT4 - 92284	Procedure	CPT4	CPT4	S	92284	19700101	20991231	
2313664	CPT4 - 92283	Procedure	CPT4	CPT4	S	92283	19700101	20991231	
2313662	CPT4 - 92270	Procedure	CPT4	CPT4	S	92270	19700101	20991231	
2314302	CPT4 - 97597	Procedure	CPT4	CPT4	S	97597	20050119	20991231	
2314301	CPT4 - 97546	Procedure	CPT4	CPT4	S	97546	19700101	20991231	
2314300	CPT4 - 97545	Procedure	CPT4	CPT4	S	97545	19700101	20991231	
2314299	CPT4 - 97542	Procedure	CPT4	CPT4	S	97542	19700101	20991231	
2314298	CPT4 - 97537	Procedure	CPT4	CPT4	S	97537	19700101	20991231	
2314297	CPT4 - 97535	Procedure	CPT4	CPT4	S	97535	19700101	20991231	
2314296	CPT4 - 97533	Procedure	CPT4	CPT4	S	97533	19700101	20991231	
2314294	CPT4 - 97530	Procedure	CPT4	CPT4	S	97530	19700101	20991231	
2314291	CPT4 - 97150	Procedure	CPT4	CPT4	S	97150	19700101	20991231	
2314295	CPT4 - 97532	Procedure	CPT4	CPT4	S	97532	19700101	20180506	
40756969	CPT4 - 92540	Procedure	CPT4	CPT4	S	92540	20100403	20991231	
40756967	CPT4 - 32562	Procedure	CPT4	CPT4	S	32562	20100403	20991231	
40756966	CPT4 - 0238T	Procedure	CPT4	CPT4	S	0238T	20110505	20991231	
40756965	CPT4 - 31296	Procedure	CPT4	CPT4	S	31296	20110505	20991231	
40756964	CPT4 - 24079	Procedure	CPT4	CPT4	S	24079	20100403	20991231	
40756963	CPT4 - 43754	Procedure	CPT4	CPT4	S	43754	20110505	20991231	
40756961	CPT4 - 23078	Procedure	CPT4	CPT4	S	23078	20100403	20991231	
40756960	CPT4 - 90667	Drug	CPT4	CPT4		90667	20110505	20991231	
40756959	CPT4 - 23071	Procedure	CPT4	CPT4	S	23071	20100403	20991231	
40756958	CPT4 - 37232	Procedure	CPT4	CPT4	S	37232	20110505	20991231	
40756957	CPT4 - 0209T	Procedure	CPT4	CPT4	S	0209T	20110505	20991231	
40756956	CPT4 - 74178	Procedure	CPT4	CPT4	S	74178	20110505	20991231	
40756955	CPT4 - 64611	Procedure	CPT4	CPT4	S	64611	20110505	20991231	
40756954	CPT4 - 33983	Procedure	CPT4	CPT4	S	33983	20100403	20991231	
40756950	CPT4 - 93458	Procedure	CPT4	CPT4	S	93458	20110505	20991231	
40756949	CPT4 - 43327	Procedure	CPT4	CPT4	S	43327	20110505	20991231	
40756948	CPT4 - 21013	Procedure	CPT4	CPT4	S	21013	20100403	20991231	
40756947	CPT4 - 93451	Procedure	CPT4	CPT4	S	93451	20110505	20991231	
40756946	CPT4 - 37220	Procedure	CPT4	CPT4	S	37220	20110505	20991231	
40756943	CPT4 - 93568	Procedure	CPT4	CPT4	S	93568	20110505	20991231	
40756942	CPT4 - 93567	Procedure	CPT4	CPT4	S	93567	20110505	20991231	
40756941	CPT4 - 64491	Procedure	CPT4	CPT4	S	64491	20100403	20991231	
40756939	CPT4 - 75571	Procedure	CPT4	CPT4	S	75571	20100403	20991231	
40756938	CPT4 - 43334	Procedure	CPT4	CPT4	S	43334	20110505	20991231	
40756937	CPT4 - 0205T	Procedure	CPT4	CPT4	S	0205T	20100403	20991231	
40756936	CPT4 - 4325F	Observation	CPT4	CPT4	S	4325F	20110505	20991231	
2314161	CPT4 - 95967	Procedure	CPT4	CPT4	S	95967	19700101	20991231	
2314160	CPT4 - 95966	Procedure	CPT4	CPT4	S	95966	19700101	20991231	
2314159	CPT4 - 95965	Procedure	CPT4	CPT4	S	95965	19700101	20991231	
2314158	CPT4 - 95962	Procedure	CPT4	CPT4	S	95962	19700101	20991231	
2314157	CPT4 - 95961	Procedure	CPT4	CPT4	S	95961	19700101	20991231	
2110264	CPT4 - 58943	Procedure	CPT4	CPT4	S	58943	19700101	20991231	
2109384	CPT4 - 47741	Procedure	CPT4	CPT4	S	47741	19700101	20991231	
2109383	CPT4 - 47740	Procedure	CPT4	CPT4	S	47740	19700101	20991231	
2109382	CPT4 - 47721	Procedure	CPT4	CPT4	S	47721	19700101	20991231	
2109381	CPT4 - 47720	Procedure	CPT4	CPT4	S	47720	19700101	20991231	
2109378	CPT4 - 47715	Procedure	CPT4	CPT4	S	47715	19700101	20991231	
2109377	CPT4 - 47712	Procedure	CPT4	CPT4	S	47712	19700101	20991231	
2109376	CPT4 - 47711	Procedure	CPT4	CPT4	S	47711	19700101	20991231	
2109375	CPT4 - 47701	Procedure	CPT4	CPT4	S	47701	19700101	20991231	
2109374	CPT4 - 47700	Procedure	CPT4	CPT4	S	47700	19700101	20991231	
2109372	CPT4 - 47620	Procedure	CPT4	CPT4	S	47620	19700101	20991231	
2109371	CPT4 - 47612	Procedure	CPT4	CPT4	S	47612	19700101	20991231	
2109370	CPT4 - 47610	Procedure	CPT4	CPT4	S	47610	19700101	20991231	
2109369	CPT4 - 47605	Procedure	CPT4	CPT4	S	47605	19700101	20991231	
2109368	CPT4 - 47600	Procedure	CPT4	CPT4	S	47600	19700101	20991231	
2109367	CPT4 - 47579	Procedure	CPT4	CPT4	S	47579	19700101	20991231	
2109366	CPT4 - 47570	Procedure	CPT4	CPT4	S	47570	19700101	20991231	
2109365	CPT4 - 47564	Procedure	CPT4	CPT4	S	47564	19700101	20991231	
2109364	CPT4 - 47563	Procedure	CPT4	CPT4	S	47563	19700101	20991231	
2109363	CPT4 - 47562	Procedure	CPT4	CPT4	S	47562	19700101	20991231	
2109360	CPT4 - 47556	Procedure	CPT4	CPT4	S	47556	19700101	20991231	
2109359	CPT4 - 47555	Procedure	CPT4	CPT4	S	47555	19700101	20991231	
2109358	CPT4 - 47554	Procedure	CPT4	CPT4	S	47554	19700101	20991231	
2109357	CPT4 - 47553	Procedure	CPT4	CPT4	S	47553	19700101	20991231	
2109356	CPT4 - 47552	Procedure	CPT4	CPT4	S	47552	19700101	20991231	
2109355	CPT4 - 47550	Procedure	CPT4	CPT4	S	47550	19700101	20991231	
2109348	CPT4 - 47490	Procedure	CPT4	CPT4	S	47490	19700101	20991231	
2109347	CPT4 - 47480	Procedure	CPT4	CPT4	S	47480	19700101	20991231	
2109346	CPT4 - 47460	Procedure	CPT4	CPT4	S	47460	19700101	20991231	
2109345	CPT4 - 47425	Procedure	CPT4	CPT4	S	47425	19700101	20991231	
2109344	CPT4 - 47420	Procedure	CPT4	CPT4	S	47420	19700101	20991231	
2109343	CPT4 - 47400	Procedure	CPT4	CPT4	S	47400	19700101	20991231	
2109342	CPT4 - 47399	Procedure	CPT4	CPT4	S	47399	19700101	20991231	
2109341	CPT4 - 47382	Procedure	CPT4	CPT4	S	47382	19700101	20991231	
2109340	CPT4 - 47381	Procedure	CPT4	CPT4	S	47381	19700101	20991231	
2109339	CPT4 - 47380	Procedure	CPT4	CPT4	S	47380	19700101	20991231	
2109338	CPT4 - 47379	Procedure	CPT4	CPT4	S	47379	19700101	20991231	
2109337	CPT4 - 47371	Procedure	CPT4	CPT4	S	47371	19700101	20991231	
2109336	CPT4 - 47370	Procedure	CPT4	CPT4	S	47370	19700101	20991231	
2109335	CPT4 - 47362	Procedure	CPT4	CPT4	S	47362	19700101	20991231	
2313661	CPT4 - 92265	Procedure	CPT4	CPT4	S	92265	19700101	20991231	
2313660	CPT4 - 92260	Procedure	CPT4	CPT4	S	92260	19700101	20991231	
2313659	CPT4 - 92250	Procedure	CPT4	CPT4	S	92250	19700101	20991231	
2313658	CPT4 - 92240	Procedure	CPT4	CPT4	S	92240	19700101	20991231	
2313657	CPT4 - 92235	Procedure	CPT4	CPT4	S	92235	19700101	20991231	
2313656	CPT4 - 92230	Procedure	CPT4	CPT4	S	92230	19700101	20991231	
2313655	CPT4 - 92226	Procedure	CPT4	CPT4	S	92226	19700101	20991231	
2313654	CPT4 - 92225	Procedure	CPT4	CPT4	S	92225	19700101	20991231	
2313652	CPT4 - 92136	Procedure	CPT4	CPT4	S	92136	19700101	20991231	
2314156	CPT4 - 95958	Procedure	CPT4	CPT4	S	95958	19700101	20991231	
2314154	CPT4 - 95956	Procedure	CPT4	CPT4	S	95956	19700101	20991231	
2314153	CPT4 - 95955	Procedure	CPT4	CPT4	S	95955	19700101	20991231	
2314152	CPT4 - 95954	Procedure	CPT4	CPT4	S	95954	19700101	20991231	
2314151	CPT4 - 95953	Procedure	CPT4	CPT4	S	95953	19700101	20991231	
2314149	CPT4 - 95950	Procedure	CPT4	CPT4	S	95950	19700101	20991231	
2314148	CPT4 - 95937	Procedure	CPT4	CPT4	S	95937	19700101	20991231	
2314145	CPT4 - 95933	Procedure	CPT4	CPT4	S	95933	19700101	20991231	
2314143	CPT4 - 95929	Procedure	CPT4	CPT4	S	95929	20050119	20991231	
2314142	CPT4 - 95928	Procedure	CPT4	CPT4	S	95928	20050119	20991231	
2314141	CPT4 - 95927	Procedure	CPT4	CPT4	S	95927	19700101	20991231	
2314140	CPT4 - 95926	Procedure	CPT4	CPT4	S	95926	19700101	20991231	
2314139	CPT4 - 95925	Procedure	CPT4	CPT4	S	95925	19700101	20991231	
2314144	CPT4 - 95930	Procedure	CPT4	CPT4	S	95930	19700101	20991231	
2314138	CPT4 - 95923	Procedure	CPT4	CPT4	S	95923	19700101	20991231	
2314137	CPT4 - 95922	Procedure	CPT4	CPT4	S	95922	19700101	20991231	
2314136	CPT4 - 95921	Procedure	CPT4	CPT4	S	95921	19700101	20991231	
2314131	CPT4 - 95875	Procedure	CPT4	CPT4	S	95875	19700101	20991231	
2314130	CPT4 - 95874	Procedure	CPT4	CPT4	S	95874	20060213	20991231	
2314129	CPT4 - 95873	Procedure	CPT4	CPT4	S	95873	20060213	20991231	
2314128	CPT4 - 95872	Procedure	CPT4	CPT4	S	95872	19700101	20991231	
2314127	CPT4 - 95870	Procedure	CPT4	CPT4	S	95870	19700101	20991231	
2314126	CPT4 - 95869	Procedure	CPT4	CPT4	S	95869	19700101	20991231	
2109334	CPT4 - 47361	Procedure	CPT4	CPT4	S	47361	19700101	20991231	
2109333	CPT4 - 47360	Procedure	CPT4	CPT4	S	47360	19700101	20991231	
2109332	CPT4 - 47350	Procedure	CPT4	CPT4	S	47350	19700101	20991231	
2109331	CPT4 - 47300	Procedure	CPT4	CPT4	S	47300	19700101	20991231	
2109330	CPT4 - 47147	Procedure	CPT4	CPT4	S	47147	20050119	20991231	
2109329	CPT4 - 47146	Procedure	CPT4	CPT4	S	47146	20050119	20991231	
2211919	CPT4 - 78020	Procedure	CPT4	CPT4	S	78020	19700101	20991231	
2211918	CPT4 - 78018	Procedure	CPT4	CPT4	S	78018	19700101	20991231	
2211917	CPT4 - 78016	Procedure	CPT4	CPT4	S	78016	19700101	20991231	
2211916	CPT4 - 78015	Procedure	CPT4	CPT4	S	78015	19700101	20991231	
2211907	CPT4 - 77799	Procedure	CPT4	CPT4	S	77799	19700101	20991231	
2211906	CPT4 - 77790	Procedure	CPT4	CPT4	S	77790	19700101	20991231	
2211905	CPT4 - 77789	Procedure	CPT4	CPT4	S	77789	19700101	20991231	
2211897	CPT4 - 77778	Procedure	CPT4	CPT4	S	77778	19700101	20991231	
2211894	CPT4 - 77763	Procedure	CPT4	CPT4	S	77763	19700101	20991231	
2211893	CPT4 - 77762	Procedure	CPT4	CPT4	S	77762	19700101	20991231	
2211892	CPT4 - 77761	Procedure	CPT4	CPT4	S	77761	19700101	20991231	
2211891	CPT4 - 77750	Procedure	CPT4	CPT4	S	77750	19700101	20991231	
2211890	CPT4 - 77620	Procedure	CPT4	CPT4	S	77620	19700101	20991231	
2211889	CPT4 - 77615	Procedure	CPT4	CPT4	S	77615	19700101	20991231	
2211888	CPT4 - 77610	Procedure	CPT4	CPT4	S	77610	19700101	20991231	
2211887	CPT4 - 77605	Procedure	CPT4	CPT4	S	77605	19700101	20991231	
2211886	CPT4 - 77600	Procedure	CPT4	CPT4	S	77600	19700101	20991231	
2211885	CPT4 - 77525	Procedure	CPT4	CPT4	S	77525	19700101	20991231	
2211884	CPT4 - 77523	Procedure	CPT4	CPT4	S	77523	19700101	20991231	
2211883	CPT4 - 77522	Procedure	CPT4	CPT4	S	77522	19700101	20991231	
2211882	CPT4 - 77520	Procedure	CPT4	CPT4	S	77520	19700101	20991231	
2211881	CPT4 - 77499	Procedure	CPT4	CPT4	S	77499	19700101	20991231	
2211880	CPT4 - 77470	Procedure	CPT4	CPT4	S	77470	19700101	20991231	
2211879	CPT4 - 77435	Procedure	CPT4	CPT4	S	77435	20070703	20991231	
2211878	CPT4 - 77432	Procedure	CPT4	CPT4	S	77432	19700101	20991231	
2211877	CPT4 - 77431	Procedure	CPT4	CPT4	S	77431	19700101	20991231	
2211876	CPT4 - 77427	Procedure	CPT4	CPT4	S	77427	19700101	20991231	
2211871	CPT4 - 77417	Procedure	CPT4	CPT4	S	77417	19700101	20991231	
2211875	CPT4 - 77423	Procedure	CPT4	CPT4	S	77423	20060213	20991231	
2211867	CPT4 - 77412	Procedure	CPT4	CPT4	S	77412	19700101	20991231	
2211874	CPT4 - 77422	Procedure	CPT4	CPT4	S	77422	20060213	20180506	
42742531	CPT4 - 36251	Procedure	CPT4	CPT4	S	36251	20120507	20991231	
42742529	CPT4 - 33263	Procedure	CPT4	CPT4	S	33263	20120507	20991231	
42742528	CPT4 - 33262	Procedure	CPT4	CPT4	S	33262	20120507	20991231	
42742527	CPT4 - 33231	Procedure	CPT4	CPT4	S	33231	20120507	20991231	
42742526	CPT4 - 33230	Procedure	CPT4	CPT4	S	33230	20120507	20991231	
42742524	CPT4 - 33228	Procedure	CPT4	CPT4	S	33228	20120507	20991231	
42742523	CPT4 - 33227	Procedure	CPT4	CPT4	S	33227	20120507	20991231	
42742522	CPT4 - 33221	Procedure	CPT4	CPT4	S	33221	20120507	20991231	
42742520	CPT4 - 32673	Procedure	CPT4	CPT4	S	32673	20120507	20991231	
42742519	CPT4 - 32672	Procedure	CPT4	CPT4	S	32672	20120507	20991231	
42742518	CPT4 - 32671	Procedure	CPT4	CPT4	S	32671	20120507	20991231	
42742517	CPT4 - 32670	Procedure	CPT4	CPT4	S	32670	20120507	20991231	
42742516	CPT4 - 32669	Procedure	CPT4	CPT4	S	32669	20120507	20991231	
42742515	CPT4 - 32668	Procedure	CPT4	CPT4	S	32668	20120507	20991231	
42742514	CPT4 - 32667	Procedure	CPT4	CPT4	S	32667	20120507	20991231	
42742513	CPT4 - 32666	Procedure	CPT4	CPT4	S	32666	20120507	20991231	
42742512	CPT4 - 32608	Procedure	CPT4	CPT4	S	32608	20120507	20991231	
42742511	CPT4 - 32607	Procedure	CPT4	CPT4	S	32607	20120507	20991231	
42742510	CPT4 - 32507	Procedure	CPT4	CPT4	S	32507	20120507	20991231	
42742509	CPT4 - 32506	Procedure	CPT4	CPT4	S	32506	20120507	20991231	
42742508	CPT4 - 32505	Procedure	CPT4	CPT4	S	32505	20120507	20991231	
42742507	CPT4 - 32098	Procedure	CPT4	CPT4	S	32098	20120507	20991231	
42742506	CPT4 - 32097	Procedure	CPT4	CPT4	S	32097	20120507	20991231	
42742505	CPT4 - 32096	Procedure	CPT4	CPT4	S	32096	20120507	20991231	
42742504	CPT4 - 29584	Procedure	CPT4	CPT4	S	29584	20120507	20991231	
42742499	CPT4 - 90654	Drug	CPT4	CPT4		90654	20120507	20991231	
42742503	CPT4 - 29583	Procedure	CPT4	CPT4	S	29583	20120507	20180506	
42742502	CPT4 - 29582	Procedure	CPT4	CPT4	S	29582	20120507	20180506	
40757111	CPT4 - 0249T	Procedure	CPT4	CPT4	S	0249T	20110505	20991231	
40757109	CPT4 - 90867	Procedure	CPT4	CPT4	S	90867	20110505	20991231	
40757106	CPT4 - 21552	Procedure	CPT4	CPT4	S	21552	20100403	20991231	
40757105	CPT4 - 65779	Procedure	CPT4	CPT4	S	65779	20110505	20991231	
40757104	CPT4 - 28047	Procedure	CPT4	CPT4	S	28047	20100403	20991231	
40757103	CPT4 - 43281	Procedure	CPT4	CPT4	S	43281	20100403	20991231	
40757102	CPT4 - 90644	Drug	CPT4	CPT4		90644	20110505	20991231	
40757100	CPT4 - 37223	Procedure	CPT4	CPT4	S	37223	20110505	20991231	
40757099	CPT4 - 64570	Procedure	CPT4	CPT4	S	64570	20110505	20991231	
40757098	CPT4 - 78454	Procedure	CPT4	CPT4	S	78454	20100403	20991231	
40757097	CPT4 - 90668	Drug	CPT4	CPT4		90668	20110505	20991231	
40757096	CPT4 - 33622	Procedure	CPT4	CPT4	S	33622	20110505	20991231	
40757095	CPT4 - 2060F	Observation	CPT4	CPT4	S	2060F	20100403	20991231	
40757094	CPT4 - 37235	Procedure	CPT4	CPT4	S	37235	20110505	20991231	
40757093	CPT4 - 75573	Procedure	CPT4	CPT4	S	75573	20100403	20991231	
40757092	CPT4 - 21011	Procedure	CPT4	CPT4	S	21011	20100403	20991231	
40757090	CPT4 - 64566	Procedure	CPT4	CPT4	S	64566	20110505	20991231	
2111034	CPT4 - 67043	Procedure	CPT4	CPT4	S	67043	20080401	20991231	
2211863	CPT4 - 77407	Procedure	CPT4	CPT4	S	77407	19700101	20991231	
2111033	CPT4 - 67042	Procedure	CPT4	CPT4	S	67042	20080401	20991231	
2111032	CPT4 - 67041	Procedure	CPT4	CPT4	S	67041	20080401	20991231	
2111031	CPT4 - 67040	Procedure	CPT4	CPT4	S	67040	19700101	20991231	
2111030	CPT4 - 67039	Procedure	CPT4	CPT4	S	67039	19700101	20991231	
2111028	CPT4 - 67036	Procedure	CPT4	CPT4	S	67036	19700101	20991231	
2111027	CPT4 - 67031	Procedure	CPT4	CPT4	S	67031	19700101	20991231	
2111026	CPT4 - 67030	Procedure	CPT4	CPT4	S	67030	19700101	20991231	
2111025	CPT4 - 67028	Procedure	CPT4	CPT4	S	67028	19700101	20991231	
2111024	CPT4 - 67027	Procedure	CPT4	CPT4	S	67027	19700101	20991231	
2111023	CPT4 - 67025	Procedure	CPT4	CPT4	S	67025	19700101	20991231	
2111022	CPT4 - 67015	Procedure	CPT4	CPT4	S	67015	19700101	20991231	
2111021	CPT4 - 67010	Procedure	CPT4	CPT4	S	67010	19700101	20991231	
2111020	CPT4 - 67005	Procedure	CPT4	CPT4	S	67005	19700101	20991231	
2111019	CPT4 - 66999	Procedure	CPT4	CPT4	S	66999	19700101	20991231	
2111018	CPT4 - 66990	Procedure	CPT4	CPT4	S	66990	20030331	20991231	
2111017	CPT4 - 66986	Procedure	CPT4	CPT4	S	66986	19700101	20991231	
2111016	CPT4 - 66985	Procedure	CPT4	CPT4	S	66985	19700101	20991231	
2111015	CPT4 - 66984	Procedure	CPT4	CPT4	S	66984	19700101	20991231	
2111014	CPT4 - 66983	Procedure	CPT4	CPT4	S	66983	19700101	20991231	
2111013	CPT4 - 66982	Procedure	CPT4	CPT4	S	66982	19700101	20991231	
2111012	CPT4 - 66940	Procedure	CPT4	CPT4	S	66940	19700101	20991231	
2111011	CPT4 - 66930	Procedure	CPT4	CPT4	S	66930	19700101	20991231	
2111010	CPT4 - 66920	Procedure	CPT4	CPT4	S	66920	19700101	20991231	
2111008	CPT4 - 66850	Procedure	CPT4	CPT4	S	66850	19700101	20991231	
2111007	CPT4 - 66840	Procedure	CPT4	CPT4	S	66840	19700101	20991231	
2111006	CPT4 - 66830	Procedure	CPT4	CPT4	S	66830	19700101	20991231	
2111005	CPT4 - 66825	Procedure	CPT4	CPT4	S	66825	19700101	20991231	
2111004	CPT4 - 66821	Procedure	CPT4	CPT4	S	66821	19700101	20991231	
2111003	CPT4 - 66820	Procedure	CPT4	CPT4	S	66820	19700101	20991231	
2111002	CPT4 - 66770	Procedure	CPT4	CPT4	S	66770	19700101	20991231	
2111001	CPT4 - 66762	Procedure	CPT4	CPT4	S	66762	19700101	20991231	
2111000	CPT4 - 66761	Procedure	CPT4	CPT4	S	66761	19700101	20991231	
2110999	CPT4 - 66740	Procedure	CPT4	CPT4	S	66740	19700101	20991231	
2110998	CPT4 - 66720	Procedure	CPT4	CPT4	S	66720	19700101	20991231	
2110997	CPT4 - 66711	Procedure	CPT4	CPT4	S	66711	20050119	20991231	
2110996	CPT4 - 66710	Procedure	CPT4	CPT4	S	66710	19700101	20991231	
2110995	CPT4 - 66700	Procedure	CPT4	CPT4	S	66700	19700101	20991231	
2110994	CPT4 - 66682	Procedure	CPT4	CPT4	S	66682	19700101	20991231	
2110993	CPT4 - 66680	Procedure	CPT4	CPT4	S	66680	19700101	20991231	
2110992	CPT4 - 66635	Procedure	CPT4	CPT4	S	66635	19700101	20991231	
2110991	CPT4 - 66630	Procedure	CPT4	CPT4	S	66630	19700101	20991231	
42742498	CPT4 - 94729	Procedure	CPT4	CPT4	S	94729	20120507	20991231	
42742496	CPT4 - 26341	Procedure	CPT4	CPT4	S	26341	20120507	20991231	
42742495	CPT4 - 22634	Procedure	CPT4	CPT4	S	22634	20120507	20991231	
42742494	CPT4 - 22633	Procedure	CPT4	CPT4	S	22633	20120507	20991231	
42742493	CPT4 - 20527	Procedure	CPT4	CPT4	S	20527	20120507	20991231	
42742492	CPT4 - 15777	Procedure	CPT4	CPT4	S	15777	20120507	20991231	
42742491	CPT4 - 15278	Procedure	CPT4	CPT4	S	15278	20120507	20991231	
42742490	CPT4 - 15277	Procedure	CPT4	CPT4	S	15277	20120507	20991231	
2514435	CPT4 - 99283	Procedure	CPT4	CPT4	S	99283	19700101	20991231	
2514433	CPT4 - 99281	Procedure	CPT4	CPT4	S	99281	19700101	20991231	
2514421	CPT4 - 99252	Procedure	CPT4	CPT4	S	99252	19700101	20991231	
2514418	CPT4 - 99244	Procedure	CPT4	CPT4	S	99244	19700101	20991231	
2514417	CPT4 - 99243	Procedure	CPT4	CPT4	S	99243	19700101	20991231	
2514416	CPT4 - 99242	Procedure	CPT4	CPT4	S	99242	19700101	20991231	
2514415	CPT4 - 99241	Procedure	CPT4	CPT4	S	99241	19700101	20991231	
40757088	CPT4 - 21933	Procedure	CPT4	CPT4	S	21933	20100403	20991231	
40757086	CPT4 - 11046	Procedure	CPT4	CPT4	S	11046	20110505	20991231	
40757084	CPT4 - 31627	Procedure	CPT4	CPT4	S	31627	20100403	20991231	
40757082	CPT4 - 33620	Procedure	CPT4	CPT4	S	33620	20110505	20991231	
40757081	CPT4 - 74262	Procedure	CPT4	CPT4	S	74262	20100403	20991231	
40757080	CPT4 - 27339	Procedure	CPT4	CPT4	S	27339	20100403	20991231	
40757079	CPT4 - 0208T	Procedure	CPT4	CPT4	S	0208T	20110505	20991231	
40757078	CPT4 - 51729	Procedure	CPT4	CPT4	S	51729	20100403	20991231	
40757076	CPT4 - 25078	Procedure	CPT4	CPT4	S	25078	20100403	20991231	
40757074	CPT4 - 92132	Procedure	CPT4	CPT4	S	92132	20110505	20991231	
40757073	CPT4 - 27043	Procedure	CPT4	CPT4	S	27043	20100403	20991231	
40757072	CPT4 - 95800	Procedure	CPT4	CPT4	S	95800	20110505	20991231	
40757071	CPT4 - 14301	Procedure	CPT4	CPT4	S	14301	20100403	20991231	
40757070	CPT4 - 51728	Procedure	CPT4	CPT4	S	51728	20100403	20991231	
40757068	CPT4 - 43332	Procedure	CPT4	CPT4	S	43332	20110505	20991231	
40757066	CPT4 - 3324F	Observation	CPT4	CPT4	S	3324F	20100403	20991231	
2314290	CPT4 - 97140	Procedure	CPT4	CPT4	S	97140	19700101	20991231	
2314289	CPT4 - 97139	Procedure	CPT4	CPT4	S	97139	19700101	20991231	
2314288	CPT4 - 97124	Procedure	CPT4	CPT4	S	97124	19700101	20991231	
2314287	CPT4 - 97116	Procedure	CPT4	CPT4	S	97116	19700101	20991231	
2314286	CPT4 - 97113	Procedure	CPT4	CPT4	S	97113	19700101	20991231	
2314285	CPT4 - 97112	Procedure	CPT4	CPT4	S	97112	19700101	20991231	
2314284	CPT4 - 97110	Procedure	CPT4	CPT4	S	97110	19700101	20991231	
2314283	CPT4 - 97039	Procedure	CPT4	CPT4	S	97039	19700101	20991231	
2314282	CPT4 - 97036	Procedure	CPT4	CPT4	S	97036	19700101	20991231	
2314281	CPT4 - 97035	Procedure	CPT4	CPT4	S	97035	19700101	20991231	
2314280	CPT4 - 97034	Procedure	CPT4	CPT4	S	97034	19700101	20991231	
2314279	CPT4 - 97033	Procedure	CPT4	CPT4	S	97033	19700101	20991231	
2314278	CPT4 - 97032	Procedure	CPT4	CPT4	S	97032	19700101	20991231	
2314277	CPT4 - 97028	Procedure	CPT4	CPT4	S	97028	19700101	20991231	
2314276	CPT4 - 97026	Procedure	CPT4	CPT4	S	97026	19700101	20991231	
2314275	CPT4 - 97024	Procedure	CPT4	CPT4	S	97024	19700101	20991231	
